CR23NSL,1999-09-07,2071-05-24,PHV,Birmingham,tfOCM,true
LE42UGZ,1982-03-17,2082-06-16,PHV,Leeds,lhPNI,true
RT82RWX,1982-12-29,2034-03-11,PHV,Birmingham,ztWNY,true
BK63LRT,1887-02-26,1960-06-30,taxi,Birmingham,rtVMS,true
HX42OUJ,2013-03-07,2037-08-18,PHV,Birmingham,avXEZ,false
BL86YZK,1935-02-17,2012-09-15,taxi,Leeds,hyMAI,false
ZM65KIC,2063-11-06,2070-11-15,PHV,Leeds,osCPM,true
PQ83ECG,1887-05-12,1939-06-03,PHV,Leeds,gbLGI,true
QS32IGX,1933-01-21,2045-11-03,taxi,Birmingham,vuZTP,true
GK83AHM,2045-12-06,2057-05-11,PHV,Leeds,aeECU,false
NZ63QTB,1926-08-13,1950-06-03,PHV,Leeds,krRLA,false
AZ86OCB,2001-08-03,2035-04-23,PHV,Leeds,faVHI,true
QM97FRH,2098-01-04,2098-12-26,PHV,Birmingham,vfFMN,false
UO24YFC,1977-12-25,2057-04-29,PHV,Leeds,lgOYV,true
ZH92RJH,1890-01-08,1916-02-25,PHV,Leeds,jwLPW,true
HV32JDT,1895-07-05,2078-08-22,taxi,Birmingham,ejWJF,true
MH24AOZ,2012-09-14,2095-09-07,taxi,Leeds,tqPVQ,true
XD75NMS,1920-03-16,1986-11-23,PHV,Leeds,nbJMH,true
WJ45MDS,1888-11-22,1890-03-25,taxi,Birmingham,qrYRH,false
YS54QSN,1944-02-27,1974-03-30,PHV,Birmingham,pdGXQ,true
HB74SHG,2090-04-05,2098-09-08,taxi,Leeds,qfIBG,false
VZ78XZM,1983-11-17,2023-05-14,taxi,Birmingham,ejWFJ,false
ZM71USE,1938-06-20,1952-10-31,taxi,Birmingham,bgKDF,false
MI98BLJ,2071-07-12,2098-12-14,taxi,Birmingham,uyJWH,true
GH34GEJ,2024-08-25,2037-06-26,PHV,Birmingham,puCFA,false
UM67XYR,1908-05-20,2054-12-28,PHV,Leeds,syMZD,false
SM79GYP,1921-05-31,1925-03-29,taxi,Leeds,mqBTC,false
CS28NUF,1922-12-05,1925-11-23,PHV,Birmingham,noTXZ,false
DQ91MDH,1934-04-02,2090-08-04,PHV,Birmingham,iwRBJ,false
CF79QDC,2035-06-01,2063-04-29,taxi,Leeds,nuLYG,true
AT73QNH,2049-11-12,2096-03-02,PHV,Birmingham,twYAM,true
ZJ12MNV,2012-09-06,2026-02-05,PHV,Leeds,qpYOA,false
UV19VXE,1961-09-07,2059-05-27,taxi,Birmingham,yqWGD,false
UF62BPS,2024-04-26,2049-05-18,taxi,Leeds,vuRFY,true
TO35GJU,2012-07-01,2096-07-16,taxi,Birmingham,wbXZF,true
PW75MJX,2082-08-16,2093-03-20,taxi,Birmingham,jaKUH,false
CH83BMJ,2058-03-05,2095-01-04,taxi,Leeds,izUTS,false
PE67NMY,2007-07-16,2016-04-26,taxi,Leeds,mpAYM,false
IN76SLW,1904-03-24,2056-01-04,PHV,Leeds,duPUR,false
GP74UQL,2080-06-01,2092-05-01,taxi,Leeds,bmATZ,false
ZU17PSL,2097-01-13,2097-09-16,taxi,Leeds,saMHA,false
CX73FQM,1948-10-23,2068-04-16,PHV,Leeds,ruCDV,false
BV74OGC,1967-10-25,2002-08-26,PHV,Leeds,hsOYS,true
WX21TIX,1928-11-04,1973-05-06,PHV,Birmingham,pyWDH,true
MF16YUS,1960-10-10,1989-08-13,PHV,Leeds,fjKFQ,false
SR64ZNR,2093-12-12,2097-06-09,PHV,Birmingham,naQLA,true
TG23ZSC,1936-10-10,1988-07-16,taxi,Birmingham,zyPLS,false
LN54YBU,2057-11-20,2090-11-15,PHV,Birmingham,mvQUT,true
CB38MDQ,1971-06-26,1993-03-01,taxi,Leeds,nvIZL,true
PE42CWQ,1887-02-26,2034-02-27,PHV,Leeds,foOBN,false
SK38JOE,1894-11-24,2082-04-21,PHV,Leeds,qbAUL,false
WX34KBU,1945-11-12,2046-12-05,taxi,Leeds,avBTN,false
MY89UMG,1898-08-25,1972-12-24,taxi,Leeds,qsXKI,true
DM42ION,1988-08-01,2100-06-14,PHV,Birmingham,cyBNH,false
LP82NLX,2005-07-03,2061-05-19,PHV,Leeds,fmOYX,true
FT17HNU,2097-02-08,2097-08-07,PHV,Birmingham,efQNB,false
KU68TRP,1934-05-03,2098-10-27,taxi,Birmingham,egHWA,true
IU47XYP,1898-12-07,2023-09-01,PHV,Leeds,ekGSD,false
EX18DMW,1988-12-05,2035-09-18,PHV,Leeds,cxALJ,false
LP14BDN,1906-02-27,2004-12-09,PHV,Leeds,keCNG,true
LT74BOK,2028-03-01,2067-07-05,taxi,Birmingham,xmZFH,false
DC82NWS,2096-07-15,2100-09-03,PHV,Birmingham,rmHEK,false
IH34JCH,1941-07-30,2048-01-21,PHV,Birmingham,epQOY,true
BO52MOS,2016-12-22,2070-03-09,PHV,Birmingham,zdQEK,true
JY85JNT,2090-04-25,2097-04-24,taxi,Birmingham,ipFDP,true
HW13PLG,2004-12-09,2049-03-31,PHV,Birmingham,pzDLG,true
UB68MNO,1922-08-04,1957-07-31,PHV,Leeds,cxWDI,false
AQ49OAF,1887-10-15,1930-01-21,taxi,Leeds,ysYWI,true
SO19HCU,1918-01-15,2043-06-26,PHV,Birmingham,qzUKS,true
VR47YBQ,1979-03-02,2001-09-12,PHV,Leeds,huFRQ,false
IK31JNQ,2054-12-01,2067-09-10,PHV,Leeds,vaYSR,true
MT25UDO,1929-06-18,2007-07-29,PHV,Birmingham,mfXYG,false
SA97AYH,1911-01-07,2000-06-28,PHV,Leeds,rdHSC,false
QT76DUY,1897-08-06,2086-06-24,taxi,Leeds,zmKTU,false
OK13TCZ,1966-01-02,1997-11-22,taxi,Leeds,jvDJB,true
GI98CTZ,2078-02-26,2097-06-10,taxi,Leeds,pbSNT,false
DI34WVN,2068-09-29,2080-04-20,taxi,Leeds,ndNUF,false
JL27JUW,1911-09-22,2049-11-25,taxi,Birmingham,wuCOW,true
LT85EOJ,1944-10-24,2025-01-04,PHV,Leeds,ckDJH,true
HO25XSE,2037-04-29,2094-04-13,taxi,Birmingham,stMNH,true
OR86HRA,2078-09-21,2084-04-06,taxi,Leeds,puLTM,false
YV75AKX,2009-07-14,2078-06-03,taxi,Leeds,shFXB,false
EP68FCE,2032-10-08,2035-10-19,taxi,Birmingham,ixPTB,false
ZA19KTI,1983-10-08,2070-08-09,PHV,Birmingham,pvXZM,true
LH21NVK,1988-12-08,2053-01-25,PHV,Birmingham,jrYTS,false
KW41AFZ,2098-05-04,2099-02-27,PHV,Birmingham,acKAR,false
NU48FYX,2008-02-04,2012-12-10,PHV,Leeds,qrVZW,false
ZA18BXO,2007-12-16,2077-01-03,taxi,Leeds,qlUKM,false
XZ87WHX,2058-03-13,2087-11-17,taxi,Leeds,mxYDI,true
AQ82XZC,1896-02-14,2068-09-16,taxi,Birmingham,kbUWS,false
WO38OAZ,1955-03-23,1966-01-12,PHV,Birmingham,plZXP,false
WY85QDA,1996-06-22,2072-05-16,PHV,Leeds,sgEPS,true
NP81COI,2032-06-04,2077-08-07,PHV,Birmingham,mtWAO,true
DO26KZH,2049-04-16,2100-04-10,taxi,Leeds,beFUC,false
HF73TGA,1979-02-14,2094-07-29,taxi,Leeds,jcREF,false
MP58WBL,2035-04-13,2079-08-30,taxi,Birmingham,gxFWB,false
HF74IEC,1920-05-22,1968-04-19,taxi,Birmingham,ekUMB,false
ZI28GPA,1914-12-17,1983-08-14,taxi,Birmingham,xrMJV,false
JT21VXE,1888-10-03,2083-02-15,taxi,Birmingham,wtRIB,true
YF71LGU,1925-01-03,2017-11-08,taxi,Birmingham,ktRDY,true
UR91SIO,1985-07-16,2078-04-26,taxi,Leeds,yzIUR,false
PY91YTX,1959-01-10,2022-10-07,taxi,Leeds,ocEAC,false
PK97URM,2037-08-06,2070-12-14,PHV,Birmingham,lvIAU,false
CL18KZQ,1988-03-12,2042-07-23,taxi,Birmingham,ynHBM,false
IS29LEM,1917-05-30,2022-01-22,taxi,Birmingham,ryHPR,false
FZ79UCW,1997-12-04,2080-07-27,taxi,Birmingham,ksNFQ,true
AZ63CHQ,2045-09-10,2073-09-08,taxi,Leeds,wiVSM,true
WM93SNH,2036-02-01,2055-04-22,taxi,Birmingham,cmLWU,false
UP16IME,2048-06-08,2058-07-15,PHV,Birmingham,qcZXM,true
DK36HYS,2030-04-17,2059-05-21,PHV,Leeds,rmTMQ,false
UF52KVM,2088-05-28,2090-08-28,PHV,Leeds,daPDK,false
FN85MKZ,1967-04-08,1991-05-08,taxi,Leeds,ysTMO,true
PJ53QWX,2039-03-29,2046-03-18,taxi,Leeds,gzHYM,true
NA82GHB,1887-07-29,2003-10-17,taxi,Birmingham,xvCQV,true
PO36SRD,1891-09-24,1990-02-09,taxi,Birmingham,xrALB,false
JA72KNC,2054-02-20,2074-01-06,PHV,Leeds,vzBFA,true
BA51GLI,2012-03-02,2065-10-08,PHV,Birmingham,zxHNP,false
ON37WKR,1946-01-16,1985-08-04,PHV,Leeds,ibZWS,false
UX31BDV,1995-03-01,2053-05-21,PHV,Leeds,ndGQN,false
CP87SUN,1959-12-08,2025-10-17,taxi,Birmingham,xsHTX,false
FN13SRZ,2042-05-18,2043-03-15,PHV,Leeds,ojZDV,false
HG79ZKQ,1997-09-06,2029-08-21,PHV,Leeds,lxDQS,false
UN32JTS,2095-07-28,2100-02-11,taxi,Leeds,ozUZY,true
IV84CLE,1897-12-08,1997-12-14,PHV,Birmingham,rwTRA,true
DP61EDV,1987-12-18,2065-09-03,PHV,Birmingham,xcPJB,false
IT36OUB,1951-07-16,2027-04-06,PHV,Birmingham,tqEIQ,true
LU76PMW,2022-09-04,2060-05-04,taxi,Leeds,jtYTM,true
MS82PYA,1982-09-22,2020-01-06,taxi,Birmingham,mkRMF,false
YQ45OXM,2009-03-17,2064-01-15,taxi,Leeds,imIUM,false
HV94GUX,2059-07-27,2093-02-18,taxi,Birmingham,heMIP,true
YA95QRV,1936-07-27,2072-12-15,PHV,Birmingham,nqTYU,false
VU54GJX,2000-12-14,2033-06-28,PHV,Leeds,tdVGH,false
PH45XLN,1970-07-21,1979-05-05,PHV,Birmingham,teSRF,false
BK65JUD,2006-07-22,2013-06-14,taxi,Leeds,emQZB,true
WY76EXB,1991-01-23,2078-09-14,PHV,Birmingham,xsMQO,false
IS12JOR,1904-05-12,2085-10-01,taxi,Leeds,ziUYM,false
CL97TUE,2078-02-16,2080-09-03,taxi,Birmingham,ivZPS,false
MA29VPI,2000-01-19,2010-03-06,taxi,Leeds,vqCRO,false
AQ45FCK,2073-02-15,2078-03-22,taxi,Leeds,toRJE,false
YE14DZQ,1997-04-04,2078-09-27,PHV,Leeds,knVOL,false
NY42LEQ,1917-09-10,2008-09-19,taxi,Leeds,jvUDE,true
QN83BXE,2000-04-26,2003-11-13,PHV,Leeds,tnYPI,false
BP23MPB,1896-04-13,2014-11-07,taxi,Birmingham,zqDUC,false
SV85GIW,1994-08-28,2005-03-07,PHV,Birmingham,otSOT,false
JL67ZIC,1886-02-13,2082-07-06,taxi,Leeds,xsVBS,false
FB37XIO,1891-01-09,1992-03-24,PHV,Birmingham,diINO,true
TO85BVL,1892-11-24,1998-02-15,PHV,Leeds,enCAU,true
RW57MFA,1921-05-04,1939-08-21,PHV,Leeds,erHEO,true
SE98LBI,2052-05-21,2054-01-16,taxi,Birmingham,mfTUG,false
JD69JUK,1966-02-28,1988-09-02,PHV,Birmingham,tkQHR,true
ZR53NYJ,2097-12-17,2100-06-12,PHV,Birmingham,ioGLR,false
AB67UMR,1965-03-28,2086-04-30,PHV,Birmingham,vrAWY,false
MH76WTI,2030-04-27,2068-08-02,PHV,Birmingham,qoSQT,true
EA65SPO,2096-06-09,2099-08-11,taxi,Birmingham,tvCAT,false
IU15UBJ,1914-10-02,2057-12-04,PHV,Birmingham,rvUEF,true
GX24ZWQ,2030-12-07,2092-03-19,PHV,Birmingham,ylZPX,true
OC35PEC,1898-05-04,1958-01-08,taxi,Birmingham,vkYUV,false
JM26XAY,1946-06-05,1973-11-06,PHV,Leeds,klCNE,true
ED59EAJ,2063-08-18,2068-05-21,taxi,Leeds,gwHDO,true
JL62GPQ,2090-08-08,2098-08-31,PHV,Birmingham,naFZW,true
RV53EHL,1932-04-09,1947-07-31,PHV,Leeds,fcRTW,true
QB67FWE,2091-04-08,2097-06-03,taxi,Leeds,jwSCA,true
QD94WHG,1919-03-16,1946-08-04,taxi,Birmingham,yjYJE,true
PM37RAJ,2059-10-01,2068-08-25,taxi,Birmingham,naXSO,false
CM46CVI,1989-11-04,2092-09-07,taxi,Leeds,qvQTI,true
LI26VLC,1916-12-27,1930-07-15,PHV,Leeds,lqXAC,false
MG25LXO,2015-05-02,2046-12-19,PHV,Birmingham,pmEZM,false
YJ39QFN,1891-04-02,1971-06-28,PHV,Birmingham,gxRUS,false
NJ45VHT,2035-12-07,2057-11-22,PHV,Birmingham,djQRV,true
BP25TRK,2038-08-30,2044-08-23,PHV,Birmingham,bxBLG,false
FT27RTQ,2029-12-08,2067-05-05,PHV,Birmingham,dqFYI,true
WG68KNL,1977-12-30,2068-12-17,PHV,Birmingham,qcQUM,true
ZV58ZUF,1891-01-03,1908-02-07,taxi,Leeds,wjNIL,true
KV65QNK,2062-10-28,2063-01-06,PHV,Birmingham,fwLAE,true
MO72KRL,2044-05-16,2050-06-08,taxi,Leeds,frNWU,false
OJ85VQD,2053-05-09,2077-08-06,PHV,Birmingham,ouGRA,false
EP37UIR,1899-01-18,2041-08-08,PHV,Leeds,ahJRQ,true
PA92RCO,2077-06-15,2099-12-23,PHV,Leeds,myFGT,false
FD65WPL,1946-03-05,2026-06-10,taxi,Birmingham,okUHD,false
OE96YIW,1906-06-28,2076-04-16,PHV,Birmingham,fbPXR,false
EF85JNZ,2077-09-10,2095-05-05,PHV,Birmingham,cfOML,false
LZ68WYE,2082-09-25,2086-09-14,taxi,Leeds,rnSYP,false
ED59YZT,1961-01-02,1961-08-22,PHV,Leeds,pjOPF,true
PF49EBM,1990-09-27,2015-07-16,taxi,Leeds,kfWQP,false
DG54SIT,1891-03-14,2050-11-09,PHV,Birmingham,apIYP,false
KD32LJK,2070-10-18,2082-01-23,PHV,Leeds,ucBTS,false
PA63CGO,2074-02-01,2075-10-22,taxi,Birmingham,zuYKL,false
KW52LOH,1977-03-08,2030-10-12,PHV,Birmingham,rbDYI,true
TH79DCF,1923-10-05,1996-02-06,taxi,Leeds,teHER,true
XU92QXE,2079-05-01,2098-03-11,taxi,Birmingham,poLAO,false
DC49ZVJ,1997-03-29,2057-04-15,taxi,Leeds,lnBYW,true
NO25MVD,2086-09-08,2100-10-02,taxi,Leeds,qaPIW,true
ZR36DKN,1940-02-26,1947-11-20,taxi,Birmingham,ieRZU,true
YD83YXR,2056-12-03,2057-05-21,taxi,Birmingham,bnASK,true
YZ13ITM,1964-08-14,2020-10-10,taxi,Birmingham,awGSI,false
NV21NIH,1958-12-08,2011-11-15,PHV,Birmingham,xaYBZ,true
XR75QSA,1956-11-24,1965-07-15,taxi,Leeds,lzPGI,true
WU69YDX,2031-12-26,2082-10-03,PHV,Leeds,jgFBG,true
YG71ITH,1903-04-17,2080-08-24,taxi,Birmingham,oeYGS,true
UP34KMP,1943-05-27,1950-03-05,taxi,Leeds,mpGVN,false
QJ62HOC,2082-05-07,2088-07-08,taxi,Leeds,zqNBW,true
AB45ACF,2072-09-24,2090-06-23,PHV,Leeds,zrDIS,false
PE16JUC,2062-04-09,2077-10-12,taxi,Birmingham,lnJMA,false
SY83BHC,2098-10-18,2098-10-26,taxi,Leeds,izPUQ,true
IH57MGL,1930-01-21,2062-10-30,PHV,Leeds,siDIZ,false
CP26OGE,1956-12-17,2026-01-25,taxi,Birmingham,qfSIZ,false
BZ36JKI,2050-03-15,2074-03-05,PHV,Leeds,rqSPT,false
DM59SLA,1930-08-17,1987-12-28,taxi,Birmingham,duWAQ,false
RI87ZFN,1992-11-17,2044-03-31,taxi,Birmingham,sxNSA,false
EF58EKL,1945-12-31,1960-06-01,PHV,Birmingham,vzVAR,true
VP54RYD,1956-11-15,2025-09-15,taxi,Birmingham,zjSJM,true
QS84HFZ,2072-06-20,2090-12-03,taxi,Birmingham,hvTXP,false
GK36OAL,1982-06-03,2064-04-30,PHV,Birmingham,weXET,false
FC25KYT,1899-05-18,1982-03-06,taxi,Birmingham,gkAUI,false
JT41DHJ,2021-12-27,2060-02-22,PHV,Leeds,qdTGW,true
EC12WKE,2037-08-21,2077-01-24,taxi,Leeds,czDMW,true
SB67CNW,2097-01-31,2099-10-15,taxi,Leeds,tuDJL,false
PB86QFL,1924-02-25,1995-11-19,taxi,Leeds,akCEZ,false
FA39YUP,1931-04-14,2054-10-07,taxi,Birmingham,jyUBY,false
IL23NLY,2054-07-22,2083-08-11,PHV,Leeds,rmAYB,true
KJ69CLB,2072-11-24,2093-05-08,PHV,Leeds,gnFGK,true
AX73KQP,2063-02-17,2089-04-24,PHV,Birmingham,neHAU,true
XR89RGT,1930-08-22,1981-12-12,PHV,Birmingham,yuBEF,true
XP82PNM,2004-08-01,2016-03-27,taxi,Birmingham,bgNEH,true
YX58CRS,2042-09-13,2088-04-09,PHV,Birmingham,jdKQG,true
JS87DRS,2090-10-05,2098-06-05,taxi,Leeds,tvFJE,false
VL86OUV,2009-10-24,2087-03-23,taxi,Leeds,wtDSO,false
ST64LRK,2017-04-24,2037-10-19,taxi,Leeds,vsEDK,false
BJ27HOI,1965-12-14,2086-09-27,PHV,Birmingham,skRUW,true
XZ45FXA,2071-06-29,2081-05-18,PHV,Birmingham,rgJET,false
XI49DZV,1994-09-22,2091-01-18,taxi,Leeds,ziMBI,false
IS48HRK,1964-07-06,1966-09-07,PHV,Leeds,ckWSE,true
FR26EFM,2087-04-28,2096-07-18,taxi,Birmingham,vyQVU,false
VQ71WDL,1933-01-03,1942-06-18,PHV,Birmingham,xjLZB,true
MF92VSQ,2091-06-22,2098-01-10,PHV,Leeds,koNBC,true
WF46ZRE,2063-07-09,2079-09-12,taxi,Leeds,wgAJX,false
SP41YLA,2087-10-31,2090-10-06,taxi,Birmingham,ptMJT,true
ZN12BOJ,1922-01-17,1945-06-10,taxi,Leeds,eqYHO,false
VT53YDU,1936-07-15,2100-11-25,taxi,Birmingham,eaRYZ,false
BX48AXU,2078-06-08,2100-08-02,PHV,Leeds,qtUWL,true
IA63BGN,1887-07-12,1903-05-24,taxi,Leeds,ovATJ,false
LB48GVW,2056-07-12,2098-11-29,PHV,Birmingham,huVIY,false
YB56VMH,1995-01-20,2043-07-31,PHV,Leeds,uwLCQ,false
QV96XJU,2088-06-03,2099-04-30,PHV,Birmingham,otYEV,false
VH84YMQ,1991-11-30,2040-01-13,PHV,Leeds,ucTHB,true
YA26FGY,2012-02-23,2032-12-01,PHV,Leeds,ehEFS,true
LB67SUX,2032-08-24,2035-02-06,taxi,Birmingham,ztACB,false
AT35AST,2013-12-18,2036-07-22,PHV,Leeds,fyUCB,true
UE36BHE,2094-12-30,2100-04-03,PHV,Leeds,fxJYX,false
UM81TYU,1962-03-19,2051-08-15,PHV,Leeds,apVMG,false
TG31DQW,2033-11-23,2053-05-12,taxi,Leeds,ytSEU,true
AV14MCL,2019-03-02,2055-10-30,taxi,Leeds,shGCB,false
HP64TKA,1974-04-08,2042-02-15,PHV,Leeds,swWIP,true
QC73FJV,1895-06-02,1916-06-12,PHV,Leeds,qnBHW,false
ZP87XDL,2052-10-27,2093-02-07,taxi,Birmingham,acFDW,true
BW93DQL,2008-04-20,2037-04-13,taxi,Birmingham,zlTHZ,true
XQ39MHX,1944-01-26,1976-10-18,PHV,Birmingham,bvMGU,true
FH56ANH,2061-09-07,2064-11-16,taxi,Leeds,zeHSC,true
AE34QUX,1954-07-28,2023-11-23,taxi,Birmingham,ayZSB,false
SA65RQA,1939-07-24,2029-07-28,taxi,Leeds,ctDJG,false
ZK68BYZ,2072-06-16,2099-02-08,PHV,Leeds,tjNUH,true
VW51DXY,2038-06-24,2088-02-19,PHV,Leeds,lnEQR,false
ME52XHQ,2028-07-21,2036-04-27,PHV,Leeds,njHMI,true
CB82ANB,2095-07-26,2097-08-19,PHV,Leeds,jiKHV,false
VZ79POJ,1931-03-17,2032-07-29,PHV,Leeds,drAQN,true
EX13BAX,2012-07-18,2021-10-25,taxi,Leeds,abOLU,true
WP13JEV,2071-06-04,2077-10-20,PHV,Leeds,bgCZM,false
WN69YKF,2029-12-16,2037-06-09,taxi,Leeds,qrNWJ,true
DH91NFR,2100-01-02,2100-02-06,PHV,Leeds,cjFEN,false
FH25GDB,1960-04-25,1971-07-21,PHV,Birmingham,lbODH,false
SV87FZD,2037-12-09,2093-02-08,PHV,Leeds,diTRO,true
YW72YRQ,2048-03-04,2097-12-18,PHV,Birmingham,lnPIB,true
EU62OBV,2077-06-02,2084-08-25,taxi,Leeds,ozONE,true
GM41NOC,1976-09-21,2038-06-06,PHV,Birmingham,luUGH,true
HM52BOD,1938-10-07,1958-07-29,PHV,Birmingham,xgTIX,true
QK31WOX,1957-07-28,1987-04-23,taxi,Birmingham,icTDB,true
TP52EWO,1894-02-01,1990-07-23,taxi,Leeds,ijXDQ,true
IM29KWU,2090-03-13,2092-09-20,PHV,Birmingham,ikPIN,true
KY18JET,1933-06-07,1933-11-23,PHV,Leeds,rjMYI,false
JD69TSA,1981-02-16,2066-11-06,taxi,Birmingham,plPEV,true
JR59WYB,2040-01-21,2052-09-13,taxi,Leeds,lbMIZ,true
VW73WOI,1924-01-04,2043-02-14,PHV,Birmingham,fmKCQ,false
AG85HXS,2100-03-15,2100-04-24,PHV,Birmingham,sfSPI,true
EV39TKC,2034-07-20,2065-04-29,taxi,Birmingham,jnJUS,false
PQ89KAZ,1889-02-10,1973-01-29,PHV,Leeds,wgETX,true
EK46DBR,2025-07-04,2056-08-03,PHV,Birmingham,hpJHU,false
FH58YRC,1951-09-11,2011-04-27,PHV,Birmingham,lqMAZ,false
FW47YUF,1951-05-19,2022-09-03,PHV,Leeds,bjJMU,true
XS12JQE,2028-08-04,2085-05-30,taxi,Leeds,xqUOV,true
YE59KWO,1914-01-29,1933-08-08,taxi,Leeds,rbELT,false
QA49IEV,2084-08-17,2090-06-26,taxi,Leeds,qrLTU,false
WU38JPL,2029-05-22,2089-10-31,PHV,Leeds,vfRBQ,true
OE89XTQ,2087-03-14,2088-01-03,taxi,Birmingham,xuIEB,false
JL45LXZ,1927-05-21,1991-11-29,taxi,Birmingham,unCFO,false
HX57HFM,2067-08-21,2086-03-26,taxi,Birmingham,gpKSZ,true
NM72LJB,2046-05-07,2068-08-05,taxi,Birmingham,klGYT,false
VG38TXM,2023-01-07,2049-01-16,PHV,Birmingham,pkAHP,true
XL85YCM,2005-11-13,2031-03-20,PHV,Birmingham,jgQIL,false
HT51AWO,2086-08-04,2090-10-12,PHV,Birmingham,ptPEN,true
AZ95JTH,2048-07-13,2098-09-20,taxi,Leeds,ocQRF,true
JL16SRP,2070-05-22,2080-10-01,taxi,Leeds,qrOJE,false
LB47KVX,1955-10-31,2001-06-15,PHV,Birmingham,xmPIT,false
GX56VRE,2083-06-13,2099-03-14,taxi,Leeds,xdBZR,true
QG68VRG,1897-05-29,2002-07-18,taxi,Birmingham,ifNOQ,false
RH54XOF,2026-04-14,2027-07-31,taxi,Leeds,ebPJC,true
DA47ZBR,2036-04-28,2072-08-17,PHV,Birmingham,ipDEH,false
IK41GPR,1896-06-29,2063-05-23,PHV,Leeds,slZRP,true
ZU43TWG,1893-01-23,1926-07-07,PHV,Leeds,ilSFP,false
TU63VWO,2081-11-13,2092-07-30,PHV,Birmingham,ovOBT,true
UY25EIJ,2037-05-19,2047-04-21,PHV,Birmingham,fzYKC,true
ML23ICX,1979-06-27,2062-05-11,PHV,Birmingham,qbZFC,true
CK25LOJ,1927-10-12,1967-07-28,taxi,Birmingham,vuMIL,false
KT91PVR,1942-04-09,2015-12-29,taxi,Leeds,miBRP,true
YH69HIR,2019-07-03,2022-12-11,taxi,Leeds,yuXQI,false
UK35QWI,2016-12-23,2094-10-18,PHV,Leeds,gsKHJ,false
KW73LYJ,2031-11-19,2032-01-15,PHV,Leeds,bpEZK,true
QO65RHZ,2086-02-21,2095-09-04,PHV,Birmingham,slXRA,true
BZ73YHJ,2085-02-18,2094-03-04,taxi,Birmingham,pwXAV,true
KL72HPA,1917-08-08,2026-02-18,PHV,Birmingham,rdJMQ,true
GU12QOK,1940-05-15,1978-12-10,PHV,Birmingham,dhERO,false
FI79JHM,1953-10-04,2083-01-20,taxi,Leeds,ckKRZ,false
LT12PBF,2018-12-30,2086-03-21,PHV,Birmingham,tbVZK,true
MO92WAY,1915-06-23,1958-10-27,taxi,Leeds,btDJC,true
WJ95CBA,1929-11-03,2087-12-03,PHV,Leeds,wnMFW,false
QB32RTB,2084-03-07,2088-03-10,PHV,Leeds,xqYVB,true
QI32NUC,1927-08-12,2026-01-17,taxi,Leeds,kvUIN,false
ON19PTG,2064-07-19,2089-03-12,PHV,Leeds,xaHCZ,false
HS68XRN,1936-04-04,1945-03-28,taxi,Birmingham,clHPF,true
BN59OEG,1889-11-25,1935-06-24,taxi,Birmingham,zvJAO,true
AO59KTE,1997-08-01,2090-04-06,taxi,Birmingham,pqIWE,false
CL57VHZ,1955-12-08,2084-04-25,taxi,Leeds,chVTK,false
HM21BPT,2000-06-20,2010-04-09,PHV,Leeds,esGEL,true
TO52EHC,2052-02-03,2069-03-31,PHV,Birmingham,juACF,true
LV27ZPR,1939-08-24,2058-08-16,taxi,Birmingham,idRAJ,false
ZG65ULA,1964-12-03,2049-08-18,PHV,Leeds,rkTQL,false
EK37QWI,2091-06-28,2096-12-10,PHV,Leeds,wnEGS,true
US87YEZ,1975-01-29,1980-01-31,PHV,Birmingham,utGPO,false
AQ38CXE,2020-09-20,2044-12-04,taxi,Leeds,maBUM,true
FP51RZA,2065-07-22,2098-04-02,PHV,Birmingham,mpSXG,false
DY25HOE,2029-07-10,2078-04-12,taxi,Leeds,ywQGS,true
NA39ZJQ,2052-08-09,2073-06-29,taxi,Leeds,noXHW,true
UO82NSA,1939-08-04,2092-09-12,PHV,Leeds,dcPAH,false
MN76JMK,2021-12-30,2055-05-11,PHV,Leeds,mvBPQ,true
YO81QCS,1959-01-02,2096-11-01,taxi,Birmingham,ojJNC,true
FQ74IJY,2028-01-04,2056-01-22,taxi,Leeds,ruLWB,false
JO78XDJ,2014-09-01,2040-09-30,PHV,Birmingham,bxIEO,false
LH45ZYL,2089-03-12,2093-04-19,taxi,Leeds,mfBGA,false
WY42XPG,2017-07-28,2091-06-19,taxi,Birmingham,qjTKN,true
NE64EAN,1957-04-02,2079-07-30,taxi,Leeds,ufRFS,false
JK49YNL,1894-11-14,2057-01-23,PHV,Leeds,gwTFQ,true
GX21QTS,2038-08-30,2098-03-07,taxi,Birmingham,kdKMX,false
QS96OJQ,1923-12-10,1959-12-02,taxi,Birmingham,wnDWA,false
PO14PBM,1984-09-09,1989-09-11,PHV,Leeds,ztKFW,false
VM34AXF,2018-04-30,2044-05-30,taxi,Leeds,ydPUR,true
IP38PAV,2073-01-12,2081-04-29,PHV,Birmingham,mdIMN,true
KQ34CQB,1936-11-27,2029-08-21,taxi,Leeds,ixKBM,false
TV69AHV,1916-11-15,2039-10-10,PHV,Leeds,zxBDF,true
NC21UQB,2028-03-10,2071-06-16,PHV,Birmingham,lmCIT,true
RT98HNX,1970-01-30,2027-08-18,PHV,Leeds,ajDCQ,false
FR42ZWS,2065-03-12,2085-04-20,taxi,Birmingham,riRWD,true
BV95DVA,2049-06-16,2082-09-15,taxi,Birmingham,xhECT,false
LM28MBN,2081-09-24,2097-10-05,taxi,Birmingham,avAYQ,false
